84397816,,3295818538,,3295375784,,,,,,,,,,,,
84398128,,3295818575,,3295375812,,,,,,,,,,,,
84398440,,3295818612,,3295375840,,,,,,,,,,,,
84398752,,3295818649,,3295375868,,,,,,,,,,,,
84399064,,3295818686,,3295375896,,,,,,,,,,,,
84399376,,3295818723,,3295375924,,,,,,,,,,,,
84399688,,3295818760,,3295375952,,,,,,,,,,,,
84400000,,3295818797,,3295375980,,,,,,,,,,,,
84400312,,3295818834,,3295376008,,,,,,,,,,,,
84400624,,3295818871,,3295376036,,,,,,,,,,,,
84400936,,3295818908,,3295376064,,,,,,,,,,,,
84401248,,3295818945,,3295376092,,,,,,,,,,,,
84401560,,3295818982,,3295376120,,,,,,,,,,,,
84401872,,3295819019,,3295376148,,,,,,,,,,,,
84402184,,3295819056,,3295376176,,,,,,,,,,,,
84402496,,3295819093,,3295376204,,,,,,,,,,,,
84402808,,3295819130,,3295376232,,,,,,,,,,,,
84403120,,3295819167,,3295376260,,,,,,,,,,,,
84403432,,3295819204,,3295376288,,,,,,,,,,,,
84403744,,3295819241,,3295376316,,,,,,,,,,,,
84404056,,3295819278,,3295376344,,,,,,,,,,,,
84404368,,3295819315,,3295376372,,,,,,,,,,,,
84404680,,3295819352,,3295376400,,,,,,,,,,,,
84404992,,3295819389,,3295376428,,,,,,,,,,,,
84405304,,3295819426,,3295376456,,,,,,,,,,,,
84405616,,3295819463,,3295376484,,,,,,,,,,,,
84405928,,3295819500,,3295376512,,,,,,,,,,,,
84406240,,3295819537,,3295376540,,,,,,,,,,,,
84406552,,3295819574,,3295376568,,,,,,,,,,,,
84406864,,3295819611,,3295376596,,,,,,,,,,,,
84407176,,3295819648,,3295376624,,,,,,,,,,,,
84407488,,3295819685,,3295376652,,,,,,,,,,,,
84407800,,3295819722,,3295376680,,,,,,,,,,,,
84408112,,3295819759,,3295376708,,,,,,,,,,,,
84408424,,3295819796,,3295376736,,,,,,,,,,,,
84408736,,3295819833,,3295376764,,,,,,,,,,,,
84409048,,3295819870,,3295376792,,,,,,,,,,,,
84409360,,3295819907,,3295376820,,,,,,,,,,,,
84409672,,3295819944,,3295376848,,,,,,,,,,,,
84409984,,3295819981,,3295376876,,,,,,,,,,,,
84410296,,3295820018,,3295376904,,,,,,,,,,,,
84410608,,3295820055,,3295376932,,,,,,,,,,,,
84410920,,3295820092,,3295376960,,,,,,,,,,,,
84411232,,3295820129,,3295376988,,,,,,,,,,,,
84411544,,3295820166,,3295377016,,,,,,,,,,,,
84411856,,3295820203,,3295377044,,,,,,,,,,,,
84412168,,3295820240,,3295377072,,,,,,,,,,,,
84412480,,3295820277,,3295377100,,,,,,,,,,,,
84412792,,3295820314,,3295377128,,,,,,,,,,,,
84413104,,3295820351,,3295377156,,,,,,,,,,,,
84413416,,3295820388,,3295377184,,,,,,,,,,,,
84413728,,3295820425,,3295377212,,,,,,,,,,,,
84414040,,3295820462,,3295377240,,,,,,,,,,,,
84414352,,3295820499,,3295377268,,,,,,,,,,,,
84414664,,3295820536,,3295377296,,,,,,,,,,,,
84414976,,3295820573,,3295377324,,,,,,,,,,,,
84415288,,3295820610,,3295377352,,,,,,,,,,,,
84415600,,3295820647,,3295377380,,,,,,,,,,,,
84415912,,3295820684,,3295377408,,,,,,,,,,,,
84416224,,3295820721,,3295377436,,,,,,,,,,,,
84416536,,3295820758,,3295377464,,,,,,,,,,,,
84416848,,3295820795,,3295377492,,,,,,,,,,,,
84417160,,3295820832,,3295377520,,,,,,,,,,,,
84417472,,3295820869,,3295377548,,,,,,,,,,,,
84417784,,3295820906,,3295377576,,,,,,,,,,,,
84418096,,3295820943,,3295377604,,,,,,,,,,,,
84418408,,3295820980,,3295377632,,,,,,,,,,,,
84418720,,3295821017,,3295377660,,,,,,,,,,,,
84419032,,3295821054,,3295377688,,,,,,,,,,,,
84419344,,3295821091,,3295377716,,,,,,,,,,,,
84419656,,3295821128,,3295377744,,,,,,,,,,,,
84419968,,3295821165,,3295377772,,,,,,,,,,,,
84420280,,3295821202,,3295377800,,,,,,,,,,,,
84420592,,3295821239,,3295377828,,,,,,,,,,,,
84420904,,3295821276,,3295377856,,,,,,,,,,,,
84421216,,3295821313,,3295377884,,,,,,,,,,,,
84421528,,3295821350,,3295377912,,,,,,,,,,,,
84421840,,3295821387,,3295377940,,,,,,,,,,,,
84422152,,3295821424,,3295377968,,,,,,,,,,,,
84422464,,3295821461,,3295377996,,,,,,,,,,,,
84422776,,3295821498,,3295378024,,,,,,,,,,,,
84423088,,3295821535,,3295378052,,,,,,,,,,,,
84423400,,3295821572,,3295378080,,,,,,,,,,,,
84423712,,3295821609,,3295378108,,,,,,,,,,,,
84424024,,3295821646,,3295378136,,,,,,,,,,,,
84424336,,3295821683,,3295378164,,,,,,,,,,,,
84424648,,3295821720,,3295378192,,,,,,,,,,,,
84424960,,3295821757,,3295378220,,,,,,,,,,,,
84425272,,3295821794,,3295378248,,,,,,,,,,,,
84425584,,3295821831,,3295378276,,,,,,,,,,,,
84425896,,3295821868,,3295378304,,,,,,,,,,,,
84426208,,3295821905,,3295378332,,,,,,,,,,,,
84426520,,3295821942,,3295378360,,,,,,,,,,,,
84426832,,3295821979,,3295378388,,,,,,,,,,,,
84427144,,3295822016,,3295378416,,,,,,,,,,,,
84427456,,3295822053,,3295378444,,,,,,,,,,,,
84427768,,3295822090,,3295378472,,,,,,,,,,,,
84428080,,3295822127,,3295378500,,,,,,,,,,,,
84428392,,3295822164,,3295378528,,,,,,,,,,,,
84428704,,3295822201,,3295378556,,,,,,,,,,,,
84429016,,3295822238,,3295378584,,,,,,,,,,,,
84429328,,3295822275,,3295378612,,,,,,,,,,,,
84429640,,3295822312,,3295378640,,,,,,,,,,,,
84429952,,3295822349,,3295378668,,,,,,,,,,,,
84430264,,3295822386,,3295378696,,,,,,,,,,,,
84430576,,3295822423,,3295378724,,,,,,,,,,,,
84430888,,3295822460,,3295378752,,,,,,,,,,,,
84431200,,3295822497,,3295378780,,,,,,,,,,,,
84431616,,3295822534,,3295378808,,,,,,,,,,,,
84431864,,3295822571,,3295378836,,,,,,,,,,,,
84432160,,3295822608,,3295378864,,,,,,,,,,,,
84432472,,3295822645,,3295378892,,,,,,,,,,,,
84432784,,3295822682,,3295378920,,,,,,,,,,,,
84433096,,3295822719,,3295378948,,,,,,,,,,,,
84433408,,3295822756,,3295378976,,,,,,,,,,,,
84433720,,3295822793,,3295379004,,,,,,,,,,,,
84434032,,3295822830,,3295379032,,,,,,,,,,,,
84434344,,3295822867,,3295379060,,,,,,,,,,,,
84434656,,3295822904,,3295379088,,,,,,,,,,,,
84434968,,3295822941,,3295379116,,,,,,,,,,,,
84435280,,3295822978,,3295379144,,,,,,,,,,,,
84435592,,3295823015,,3295379172,,,,,,,,,,,,
84435904,,3295823052,,3295379200,,,,,,,,,,,,
84436216,,3295823089,,3295379228,,,,,,,,,,,,
84436528,,3295823126,,3295379256,,,,,,,,,,,,
84436840,,3295823163,,3295379284,,,,,,,,,,,,
84437152,,3295823200,,3295379312,,,,,,,,,,,,
84437464,,3295823237,,3295379340,,,,,,,,,,,,
84437776,,3295823274,,3295379368,,,,,,,,,,,,
84438088,,3295823311,,3295379396,,,,,,,,,,,,
84438400,,3295823348,,3295379424,,,,,,,,,,,,
84438712,,3295823385,,3295379452,,,,,,,,,,,,
84439024,,3295823422,,3295379480,,,,,,,,,,,,
84439336,,3295823459,,3295379508,,,,,,,,,,,,
84439648,,3295823496,,3295379536,,,,,,,,,,,,
84439960,,3295823533,,3295379564,,,,,,,,,,,,
84440272,,3295823570,,3295379592,,,,,,,,,,,,
84440584,,3295823607,,3295379620,,,,,,,,,,,,
84440896,,3295823644,,3295379648,,,,,,,,,,,,
84441208,,3295823681,,3295379676,,,,,,,,,,,,
84441520,,3295823718,,3295379704,,,,,,,,,,,,
84441832,,3295823755,,3295379732,,,,,,,,,,,,
84442144,,3295823792,,3295379760,,,,,,,,,,,,
84442456,,3295823829,,3295379788,,,,,,,,,,,,
84442768,,3295823866,,3295379816,,,,,,,,,,,,
84443080,,3295823903,,3295379844,,,,,,,,,,,,
84443392,,3295823940,,3295379872,,,,,,,,,,,,
84443704,,3295823977,,3295379900,,,,,,,,,,,,
84444016,,3295824014,,3295379928,,,,,,,,,,,,
84444328,,3295824051,,3295379956,,,,,,,,,,,,
84444640,,3295824088,,3295379984,,,,,,,,,,,,
84444952,,3295824125,,3295380012,,,,,,,,,,,,
84445264,,3295824162,,3295380040,,,,,,,,,,,,
84445576,,3295824199,,3295380068,,,,,,,,,,,,
84445888,,3295824236,,3295380096,,,,,,,,,,,,
84446200,,3295824273,,3295380124,,,,,,,,,,,,
84446512,,3295824310,,3295380152,,,,,,,,,,,,
84446824,,3295824347,,3295380180,,,,,,,,,,,,
84447136,,3295824384,,3295380208,,,,,,,,,,,,
84447448,,3295824421,,3295380236,,,,,,,,,,,,
84447760,,3295824458,,3295380264,,,,,,,,,,,,
84448072,,3295824495,,3295380292,,,,,,,,,,,,
84448384,,3295824532,,3295380320,,,,,,,,,,,,
84448696,,3295824569,,3295380348,,,,,,,,,,,,
84449008,,3295824606,,3295380376,,,,,,,,,,,,
84449320,,3295824643,,3295380404,,,,,,,,,,,,
84449632,,3295824680,,3295380432,,,,,,,,,,,,
84449944,,3295824717,,3295380460,,,,,,,,,,,,
84450256,,3295824754,,3295380488,,,,,,,,,,,,
84450568,,3295824791,,3295380516,,,,,,,,,,,,
84450880,,3295824828,,3295380544,,,,,,,,,,,,
84451192,,3295824865,,3295380572,,,,,,,,,,,,
84451504,,3295824902,,3295380600,,,,,,,,,,,,
84451816,,3295824939,,3295380628,,,,,,,,,,,,
84452128,,3295824976,,3295380656,,,,,,,,,,,,
84452440,,3295825013,,3295380684,,,,,,,,,,,,
84452752,,3295825050,,3295380712,,,,,,,,,,,,
84453064,,3295825087,,3295380740,,,,,,,,,,,,
84453376,,3295825124,,3295380768,,,,,,,,,,,,
84453688,,3295825161,,3295380796,,,,,,,,,,,,
84454000,,3295825198,,3295380824,,,,,,,,,,,,
84454312,,3295825235,,3295380852,,,,,,,,,,,,
84454624,,3295825272,,3295380880,,,,,,,,,,,,
84454936,,3295825309,,3295380908,,,,,,,,,,,,
84455248,,3295825346,,3295380936,,,,,,,,,,,,
84455560,,3295825383,,3295380964,,,,,,,,,,,,
84455872,,3295825420,,3295380992,,,,,,,,,,,,
84456184,,3295825457,,3295381020,,,,,,,,,,,,
84456496,,3295825494,,3295381048,,,,,,,,,,,,
84456808,,3295825531,,3295381076,,,,,,,,,,,,
84457120,,3295825568,,3295381104,,,,,,,,,,,,
84457432,,3295825605,,3295381132,,,,,,,,,,,,
84457744,,3295825642,,3295381160,,,,,,,,,,,,
84458056,,3295825679,,3295381188,,,,,,,,,,,,
84458368,,3295825716,,3295381216,,,,,,,,,,,,
84458680,,3295825753,,3295381244,,,,,,,,,,,,
84458992,,3295825790,,3295381272,,,,,,,,,,,,
84459304,,3295825827,,3295381300,,,,,,,,,,,,
84459616,,3295825864,,3295381328,,,,,,,,,,,,
84459928,,3295825901,,3295381356,,,,,,,,,,,,
84460240,,3295825938,,3295381384,,,,,,,,,,,,
84460552,,3295825975,,3295381412,,,,,,,,,,,,
84460864,,3295826012,,3295381440,,,,,,,,,,,,
84461176,,3295826049,,3295381468,,,,,,,,,,,,
84461488,,3295826086,,3295381496,,,,,,,,,,,,
84461800,,3295826123,,3295381524,,,,,,,,,,,,
84462112,,3295826160,,3295381552,,,,,,,,,,,,
84462424,,3295826197,,3295381580,,,,,,,,,,,,
84462736,,3295826234,,3295381608,,,,,,,,,,,,
84463048,,3295826271,,3295381636,,,,,,,,,,,,
84463360,,3295826308,,3295381664,,,,,,,,,,,,
84463672,,3295826345,,3295381692,,,,,,,,,,,,
84463984,,3295826382,,3295381720,,,,,,,,,,,,
84464296,,3295826419,,3295381748,,,,,,,,,,,,
84464608,,3295826456,,3295381776,,,,,,,,,,,,
84464920,,3295826493,,3295381804,,,,,,,,,,,,
84465232,,3295826530,,3295381832,,,,,,,,,,,,
84465544,,3295826567,,3295381860,,,,,,,,,,,,
84465856,,3295826604,,3295381888,,,,,,,,,,,,
84466168,,3295826641,,3295381916,,,,,,,,,,,,
84466480,,3295826678,,3295381944,,,,,,,,,,,,
84466792,,3295826715,,3295381972,,,,,,,,,,,,
84467104,,3295826752,,3295382000,,,,,,,,,,,,
84467416,,3295826789,,3295382028,,,,,,,,,,,,
84467728,,3295826826,,3295382056,,,,,,,,,,,,
84468040,,3295826863,,3295382084,,,,,,,,,,,,
84468352,,3295826900,,3295382112,,,,,,,,,,,,
84468664,,3295826937,,3295382140,,,,,,,,,,,,
84468976,,3295826974,,3295382168,,,,,,,,,,,,
84469288,,3295827011,,3295382196,,,,,,,,,,,,
84469600,,3295827048,,3295382224,,,,,,,,,,,,
84469912,,3295827085,,3295382252,,,,,,,,,,,,
84470224,,3295827122,,3295382280,,,,,,,,,,,,
84470536,,3295827159,,3295382308,,,,,,,,,,,,
84470848,,3295827196,,3295382336,,,,,,,,,,,,
84471160,,3295827233,,3295382364,,,,,,,,,,,,
84471472,,3295827270,,3295382392,,,,,,,,,,,,
84471784,,3295827307,,3295382420,,,,,,,,,,,,
84472096,,3295827344,,3295382448,,,,,,,,,,,,
84472408,,3295827381,,3295382476,,,,,,,,,,,,
84472720,,3295827418,,3295382504,,,,,,,,,,,,
84473032,,3295827455,,3295382532,,,,,,,,,,,,
84473344,,3295827492,,3295382560,,,,,,,,,,,,
84473656,,3295827529,,3295382588,,,,,,,,,,,,
84473968,,3295827566,,3295382616,,,,,,,,,,,,
84474280,,3295827603,,3295382644,,,,,,,,,,,,
84474592,,3295827640,,3295382672,,,,,,,,,,,,
84474904,,3295827677,,3295382700,,,,,,,,,,,,
84475216,,3295827714,,3295382728,,,,,,,,,,,,
84475528,,3295827751,,3295382756,,,,,,,,,,,,
84475840,,3295827788,,3295382784,,,,,,,,,,,,
84476152,,3295827825,,3295382812,,,,,,,,,,,,
84476464,,3295827862,,3295382840,,,,,,,,,,,,
84476776,,3295827899,,3295382868,,,,,,,,,,,,
84477088,,3295827936,,3295382896,,,,,,,,,,,,
84477400,,3295827973,,3295382924,,,,,,,,,,,,
84477712,,3295828010,,3295382952,,,,,,,,,,,,
84478024,,3295828047,,3295382980,,,,,,,,,,,,
84478336,,3295828084,,3295383008,,,,,,,,,,,,
84478648,,3295828121,,3295383036,,,,,,,,,,,,
84478960,,3295828158,,3295383064,,,,,,,,,,,,
84479272,,3295828195,,3295383092,,,,,,,,,,,,
84479584,,3295828232,,3295383120,,,,,,,,,,,,
84479896,,3295828269,,3295383148,,,,,,,,,,,,
84480208,,3295828306,,3295383176,,,,,,,,,,,,
84480520,,3295828343,,3295383204,,,,,,,,,,,,
84480832,,3295828380,,3295383232,,,,,,,,,,,,
84481144,,3295828417,,3295383260,,,,,,,,,,,,
84481456,,3295828454,,3295383288,,,,,,,,,,,,
84481768,,3295828491,,3295383316,,,,,,,,,,,,
84482080,,3295828528,,3295383344,,,,,,,,,,,,
84482392,,3295828565,,3295383372,,,,,,,,,,,,
84482704,,3295828602,,3295383400,,,,,,,,,,,,
84483016,,3295828639,,3295383428,,,,,,,,,,,,
84483328,,3295828676,,3295383456,,,,,,,,,,,,
84483640,,3295828713,,3295383484,,,,,,,,,,,,
84483952,,3295828750,,3295383512,,,,,,,,,,,,
84484264,,3295828787,,3295383540,,,,,,,,,,,,
84484576,,3295828824,,3295383568,,,,,,,,,,,,
84484888,,3295828861,,3295383596,,,,,,,,,,,,
84485200,,3295828898,,3295383624,,,,,,,,,,,,
84485512,,3295828935,,3295383652,,,,,,,,,,,,
84485824,,3295828972,,3295383680,,,,,,,,,,,,
84486136,,3295829009,,3295383708,,,,,,,,,,,,
84486448,,3295829046,,3295383736,,,,,,,,,,,,
84486760,,3295829083,,3295383764,,,,,,,,,,,,
84487072,,3295829120,,3295383792,,,,,,,,,,,,
84487384,,3295829157,,3295383820,,,,,,,,,,,,
84487696,,3295829194,,3295383848,,,,,,,,,,,,
84488008,,3295829231,,3295383876,,,,,,,,,,,,
84488320,,3295829268,,3295383904,,,,,,,,,,,,
84488632,,3295829305,,3295383932,,,,,,,,,,,,
84488944,,3295829342,,3295383960,,,,,,,,,,,,
84489256,,3295829379,,3295383988,,,,,,,,,,,,
84489568,,3295829416,,3295384016,,,,,,,,,,,,
84489880,,3295829453,,3295384044,,,,,,,,,,,,
84490192,,3295829490,,3295384072,,,,,,,,,,,,
84490504,,3295829527,,3295384100,,,,,,,,,,,,
84490816,,3295829564,,3295384128,,,,,,,,,,,,
84491128,,3295829601,,3295384156,,,,,,,,,,,,
84491440,,3295829638,,3295384184,,,,,,,,,,,,
84491752,,3295829675,,3295384212,,,,,,,,,,,,
84492064,,3295829712,,3295384240,,,,,,,,,,,,
84492376,,3295829749,,3295384268,,,,,,,,,,,,
84492688,,3295829786,,3295384296,,,,,,,,,,,,
84493000,,3295829823,,3295384324,,,,,,,,,,,,
84493312,,3295829860,,3295384352,,,,,,,,,,,,
84493624,,3295829897,,3295384380,,,,,,,,,,,,
84493936,,3295829934,,3295384408,,,,,,,,,,,,
84494248,,3295829971,,3295384436,,,,,,,,,,,,
84494560,,3295830008,,3295384464,,,,,,,,,,,,
84494872,,3295830045,,3295384492,,,,,,,,,,,,
84495184,,3295830082,,3295384520,,,,,,,,,,,,
84495496,,3295830119,,3295384548,,,,,,,,,,,,
84495808,,3295830156,,3295384576,,,,,,,,,,,,
84496120,,3295830193,,3295384604,,,,,,,,,,,,
84496432,,3295830230,,3295384632,,,,,,,,,,,,
84496744,,3295830267,,3295384660,,,,,,,,,,,,
84497056,,3295830304,,3295384688,,,,,,,,,,,,
84497368,,3295830341,,3295384716,,,,,,,,,,,,
84497680,,3295830378,,3295384744,,,,,,,,,,,,
84497992,,3295830415,,3295384772,,,,,,,,,,,,
84498304,,3295830452,,3295384800,,,,,,,,,,,,
84498616,,3295830489,,3295384828,,,,,,,,,,,,
84498928,,3295830526,,3295384856,,,,,,,,,,,,
84499240,,3295830563,,3295384884,,,,,,,,,,,,
84499552,,3295830600,,3295384912,,,,,,,,,,,,
84499864,,3295830637,,3295384940,,,,,,,,,,,,
84500176,,3295830674,,3295384968,,,,,,,,,,,,
84500488,,3295830711,,3295384996,,,,,,,,,,,,
84500800,,3295830748,,3295385024,,,,,,,,,,,,
84501112,,3295830785,,3295385052,,,,,,,,,,,,
84501424,,3295830822,,3295385080,,,,,,,,,,,,
84501736,,3295830859,,3295385108,,,,,,,,,,,,
84502048,,3295830896,,3295385136,,,,,,,,,,,,
84502360,,3295830933,,3295385164,,,,,,,,,,,,
84502672,,3295830970,,3295385192,,,,,,,,,,,,
84502984,,3295831007,,3295385220,,,,,,,,,,,,
84503296,,3295831044,,3295385248,,,,,,,,,,,,
84503608,,3295831081,,3295385276,,,,,,,,,,,,
84503920,,3295831118,,3295385304,,,,,,,,,,,,
84504232,,3295831155,,3295385332,,,,,,,,,,,,
84504544,,3295831192,,3295385360,,,,,,,,,,,,
84504856,,3295831229,,3295385388,,,,,,,,,,,,
84505168,,3295831266,,3295385416,,,,,,,,,,,,
84505480,,3295831303,,3295385444,,,,,,,,,,,,
84505792,,3295831340,,3295385472,,,,,,,,,,,,
84506104,,3295831377,,3295385500,,,,,,,,,,,,
84506416,,3295831414,,3295385528,,,,,,,,,,,,
84506728,,3295831451,,3295385556,,,,,,,,,,,,
84507040,,3295831488,,3295385584,,,,,,,,,,,,
84507352,,3295831525,,3295385612,,,,,,,,,,,,
84507664,,3295831562,,3295385640,,,,,,,,,,,,
84507976,,3295831599,,3295385668,,,,,,,,,,,,
84508288,,3295831636,,3295385696,,,,,,,,,,,,
84508600,,3295831673,,3295385724,,,,,,,,,,,,
84508912,,3295831710,,3295385752,,,,,,,,,,,,
84509224,,3295831747,,3295385780,,,,,,,,,,,,
84509536,,3295831784,,3295385808,,,,,,,,,,,,
84509848,,3295831821,,3295385836,,,,,,,,,,,,
84510160,,3295831858,,3295385864,,,,,,,,,,,,
84510472,,3295831895,,3295385892,,,,,,,,,,,,
84510784,,3295831932,,3295385920,,,,,,,,,,,,
84511096,,3295831969,,3295385948,,,,,,,,,,,,
84511408,,3295832006,,3295385976,,,,,,,,,,,,
84511720,,3295832043,,3295386004,,,,,,,,,,,,
84512032,,3295832080,,3295386032,,,,,,,,,,,,
84512344,,3295832117,,3295386060,,,,,,,,,,,,
84512656,,3295832154,,3295386088,,,,,,,,,,,,
84512968,,3295832191,,3295386116,,,,,,,,,,,,
84513280,,3295832228,,3295386144,,,,,,,,,,,,
84513592,,3295832265,,3295386172,,,,,,,,,,,,
84513904,,3295832302,,3295386200,,,,,,,,,,,,
84514216,,3295832339,,3295386228,,,,,,,,,,,,
84514528,,3295832376,,3295386256,,,,,,,,,,,,
84514840,,3295832413,,3295386284,,,,,,,,,,,,
84515152,,3295832450,,3295386312,,,,,,,,,,,,
84515464,,3295832487,,3295386340,,,,,,,,,,,,
84515776,,3295832524,,3295386368,,,,,,,,,,,,
84516088,,3295832561,,3295386396,,,,,,,,,,,,
84516400,,3295832598,,3295386424,,,,,,,,,,,,
84516712,,3295832635,,3295386452,,,,,,,,,,,,
84517024,,3295832672,,3295386480,,,,,,,,,,,,
84517336,,3295832709,,3295386508,,,,,,,,,,,,
84517648,,3295832746,,3295386536,,,,,,,,,,,,
84517960,,3295832783,,3295386564,,,,,,,,,,,,
84518272,,3295832820,,3295386592,,,,,,,,,,,,
84518584,,3295832857,,3295386620,,,,,,,,,,,,
84518896,,3295832894,,3295386648,,,,,,,,,,,,
84519208,,3295832931,,3295386676,,,,,,,,,,,,
84519520,,3295832968,,3295386704,,,,,,,,,,,,
84519832,,3295833005,,3295386732,,,,,,,,,,,,
84520144,,3295833042,,3295386760,,,,,,,,,,,,
84520456,,3295833079,,3295386788,,,,,,,,,,,,
84520768,,3295833116,,3295386816,,,,,,,,,,,,
84521080,,3295833153,,3295386844,,,,,,,,,,,,
84521392,,3295833190,,3295386872,,,,,,,,,,,,
84521704,,3295833227,,3295386900,,,,,,,,,,,,
84522016,,3295833264,,3295386928,,,,,,,,,,,,
84612944,,3295833301,,3295386956,,,,,,,,,,,,
84613144,,3295833338,,3295386984,,,,,,,,,,,,
84613440,,3295833375,,3295387012,,,,,,,,,,,,
84613752,,3295833412,,3295387040,,,,,,,,,,,,
84614064,,3295833449,,3295387068,,,,,,,,,,,,
84614376,,3295833486,,3295387096,,,,,,,,,,,,
84614688,,3295833523,,3295387124,,,,,,,,,,,,
84615000,,3295833560,,3295387152,,,,,,,,,,,,
84615312,,3295833597,,3295387180,,,,,,,,,,,,
84615624,,3295833634,,3295387208,,,,,,,,,,,,
84615936,,3295833671,,3295387236,,,,,,,,,,,,
84616248,,3295833708,,3295387264,,,,,,,,,,,,
84616560,,3295833745,,3295387292,,,,,,,,,,,,
84616872,,3295833782,,3295387320,,,,,,,,,,,,
84617184,,3295833819,,3295387348,,,,,,,,,,,,
84617496,,3295833856,,3295387376,,,,,,,,,,,,
84617808,,3295833893,,3295387404,,,,,,,,,,,,
84618120,,3295833930,,3295387432,,,,,,,,,,,,
84618432,,3295833967,,3295387460,,,,,,,,,,,,
84618744,,3295834004,,3295387488,,,,,,,,,,,,
84619056,,3295834041,,3295387516,,,,,,,,,,,,
84619368,,3295834078,,3295387544,,,,,,,,,,,,
